teks,label
"BERITA ACARA REKONSILIASI
Nomor: BAR-152338/WPB.20/KP.037/2021
Pada hari ini Senin tanggal Sepuluh bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. BALI (429171) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor Pelayanan Perbendaharaan Negara DENPASAR, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
14,023,762,000
13,954,273,326
-9,281,955
0
39,603,025
0
0
0
0
0
0
0

SAI
14,023,762,000
13,954,273,326
-9,281,955
0
39,603,025
0
0
0
0
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-146707/WPB.11/KP.019/2021
Pada hari ini Kamis tanggal Enam bulan Januari tahun Dua Ribu Dua Puluh Dua telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK D.K.I
JAKARTA (018580) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran dengan
Kantor
Pelayanan
Perbendaharaan
Negara
, yang selanjutnya disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Desember 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
19,554,000,000
19,286,751,422
-20,808,984
0
33,026,670
0
0
0
0
0
0
0

SAI
19,554,000,000
19,286,751,422
-20,808,984
0
33,026,670
0
0
0
0
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-6015/WPB.14/KP.030/2021
Pada hari ini Jumat tanggal Dua bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. D.I. YOGYAKARTA (019209) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara YOGYAKARTA, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
19,273,066,000
5,670,390,457
-3,830,593
0
29,565,499
0
0
180,000,000
180,000,000
0
0
0

SAI
19,273,066,000
5,670,390,457
-3,830,593
0
29,565,499
0
0
180,000,000
180,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-14075/WPB.03/KP.010/2021
Pada hari ini Selasa tanggal Enam bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. SUMATERA BARAT (019937) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara PADANG, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
24,848,264,000
6,371,090,030
-5,380,070
0
8,010,693
0
0
210,000,000
210,000,000
0
0
0

SAI
24,848,264,000
6,371,090,030
-5,380,070
0
8,010,693
0
0
210,000,000
210,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-9825/WPB.25/KP.060/2021
Pada hari ini Senin tanggal Lima bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. SULAWESI TENGGARA (429068) yang selanjutnya disebut Unit Akuntansi Kuasa
Pengguna Anggaran dengan Kantor Pelayanan Perbendaharaan Negara KENDARI, yang
selanjutnya disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
20,283,233,000
5,813,300,449
-15,180,000
0
12,035,253
0
0
210,000,000
210,000,000
0
0
0

SAI
20,283,233,000
5,813,300,449
-15,180,000
0
12,035,253
0
0
210,000,000
210,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-15989/WPB.10/KP.020/2021
Pada hari ini Rabu tanggal Tujuh bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. BANTEN (636892) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna Anggaran
dengan Kantor Pelayanan Perbendaharaan Negara SERANG, yang selanjutnya disebut Bendahara
Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
20,927,339,000
5,320,809,796
-555,000
0
31,566,535
0
0
120,000,000
120,000,000
0
0
0

SAI
20,927,339,000
5,320,809,796
-555,000
0
31,566,535
0
0
120,000,000
120,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-6583/WPB.26/KP.050/2021
Pada hari ini Jumat tanggal Dua bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK.
PROP. GORONTALO (636900) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara GORONTALO, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
13,527,783,000
3,709,239,119
-6,480,028
0
10,510,000
0
0
120,000,000
120,000,000
0
0
0

SAI
13,527,783,000
3,709,239,119
-6,480,028
0
10,510,000
0
0
120,000,000
120,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-18384/WPB.33/KP.065/2021
Pada hari ini Kamis tanggal Delapan bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. PAPUA BARAT (667079) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara MANOKWARI, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Mei 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
37,639,571,000
4,752,292,045
-6,090,140
0
23,073,494
0
0
90,000,000
90,000,000
0
0
0

SAI
37,639,571,000
4,752,292,045
-6,090,140
0
23,073,494
0
0
90,000,000
90,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-33291/WPB.21/KP.038/2021
Pada hari ini Kamis tanggal Lima Belas bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. NUSA TENGGARA BARAT (429269) yang selanjutnya disebut Unit Akuntansi Kuasa
Pengguna Anggaran dengan Kantor Pelayanan Perbendaharaan Negara MATARAM, yang
selanjutnya disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juni 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
35,139,538,000
7,154,244,953
-213
0
27,455,471
0
0
300,000,000
300,000,000
0
0
0

SAI
35,139,538,000
7,154,244,953
-213
0
27,455,471
0
0
300,000,000
300,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-38916/WPB.22/KP.039/2021
Pada hari ini Senin tanggal Sembilan Belas bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. NUSA TENGGARA TIMUR (429332) yang selanjutnya disebut Unit Akuntansi Kuasa
Pengguna Anggaran dengan Kantor Pelayanan Perbendaharaan Negara KUPANG, yang
selanjutnya disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juni 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
53,739,260,000
14,956,996,146
-6,940,492
0
20,523,124
0
0
240,000,000
240,000,000
0
0
0

SAI
53,739,260,000
14,956,996,146
-6,940,492
0
20,523,124
0
0
240,000,000
240,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-38916/WPB.22/KP.039/2021
Pada hari ini Senin tanggal Sembilan Belas bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. NUSA TENGGARA TIMUR (429332) yang selanjutnya disebut Unit Akuntansi Kuasa
Pengguna Anggaran dengan Kantor Pelayanan Perbendaharaan Negara KUPANG, yang
selanjutnya disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juni 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
53,739,260,000
14,956,996,146
-6,940,492
0
20,523,124
0
0
240,000,000
240,000,000
0
0
0

SAI
53,739,260,000
14,956,996,146
-6,940,492
0
20,523,124
0
0
240,000,000
240,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-36950/WPB.32/KP.178/2021
Pada hari ini Jumat tanggal Enam Belas bulan Juli tahun Dua Ribu Dua Puluh Satu telah
diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. SULAWESI BARAT (667062) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara MAMUJU, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juni 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
16,035,009,000
5,743,636,742
-3,255,285
0
13,842,742
0
0
90,000,000
90,000,000
0
0
0

SAI
16,035,009,000
5,743,636,742
-3,255,285
0
13,842,742
0
0
90,000,000
90,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-41664/WPB.17/KP.043/2021
Pada hari ini Rabu tanggal Delapan Belas bulan Agustus tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. KALIMANTAN TENGAH (428459) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara PALANGKARAYA, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juli 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
17,027,515,000
7,350,162,667
-13,870,946
0
16,794,603
0
0
240,000,000
240,000,000
0
0
0

SAI
17,027,515,000
7,350,162,667
-13,870,946
0
16,794,603
0
0
240,000,000
240,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-54361/WPB.13/KP.134/2021
Pada hari ini Senin tanggal Dua Puluh Tiga bulan Agustus tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. JAWA TENGAH (018843) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara SEMARANG II, yang selanjutnya
disebut Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juli 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
32,590,733,000
13,113,017,810
-17,730,137
0
51,863,471
0
0
108,000,000
108,000,000
0
0
0

SAI
32,590,733,000
13,113,017,810
-17,730,137
0
51,863,471
0
0
108,000,000
108,000,000
0
0
0

Perbedaan",2
"BERITA ACARA REKONSILIASI
Nomor: BAR-54099/WPB.02/KP.123/2021
Pada hari ini Senin tanggal Dua Puluh Tiga bulan Agustus tahun Dua Ribu Dua Puluh Satu
telah diselenggarakan rekonsiliasi Laporan Realisasi Anggaran antara BADAN PUSAT STATISTIK
PROP. SUMATERA UTARA (019759) yang selanjutnya disebut Unit Akuntansi Kuasa Pengguna
Anggaran dengan Kantor Pelayanan Perbendaharaan Negara MEDAN II, yang selanjutnya disebut
Bendahara Umum Negara.
Kuasa Pengguna Anggaran menyampaikan Laporan Keuangan berupa Laporan Realisasi
Anggaran Belanja, Laporan Realisasi Anggaran Pengembalian Belanja Negara, Laporan Realisasi
Anggaran Pendapatan dan Laporan Realisasi Anggaran Pengembalian Pendapatan serta Neraca
sebagai bahan rekonsiliasi periode Juli 2021.
Selanjutnya Kuasa Bendahara Umum Negara menyediakan data transaksi, Laporan
Realisasi Anggaran, dan Neraca yang diproses berdasarkan Sistem Akuntansi Pusat (SiAP).
Rekonsiliasi dilaksanakan secara bersama-sama, yang hasilnya dituangkan dalam Berita Acara
Rekonsiliasi (BAR) ini dengan hasil sebagai berikut:
No.
1
2
3
4
5
6
7
8
9
10
11
12

Uraian
Pagu Belanja
Belanja
Pengembalian Belanja
Estimasi Pendapatan
Pendapatan Bukan Pajak
Pengembalian Pendapatan Bukan Pajak
Pengembalian Pajak
Mutasi Uang Persediaan
Kas di Bendahara Pengeluaran
Kas pada Badan Layanan Umum
Kas Lainnya di K/L dari Hibah
Pengesahan Hibah Langsung
Barang/Jasa/Surat Berharga

SiAP
31,101,593,000
12,525,784,176
-2,230,150
0
56,801,825
0
0
240,000,000
240,000,000
0
0
0

SAI
31,101,593,000
12,525,784,176
-2,230,150
0
56,801,825
0
0
240,000,000
240,000,000
0
0
0

Perbedaan",2
